"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1971566242025853386","Fri Sep 26 13:23:16 +0000 2025","6","Langkah pidato &amp; tawaran 20 ribu pasukan perdamaian dari Presiden Prabowo berdampak pada pendukung Palestina &amp; Pendukung Israel. Keduanya menangkap ketulusan &amp; keseriusan beliau memperjuangkan solusi dua negara (two-state solution) agar kedua bangsa hidup berdampingan dgn damai","1971566242025853386","","","in","","0","1","2","https://x.com/undefined/status/1971566242025853386","222348442",
"1971564534742847884","Fri Sep 26 13:22:13 +0000 2025","3","@MahpudinUj20902 Ya n mengubah objek donasi Gaza menjadi Jordan adalah bentuk kejahatan donasi Yang kelaparan itu adalah Gaza bukan pengungsi nakba palestina Yang ada di Jordan ataupun Mesir ataupun Lebanon n kalau seperti itu maka aktivis sumud flotilla tidak akan berusaha tuk menembus Gaza","1971565975079428281","","MahpudinUj20902","in","","0","1","0","https://x.com/undefined/status/1971565975079428281","1603570929635692545",
"1971334904517742963","Fri Sep 26 13:22:00 +0000 2025","0","@hidup_ko @yousef_ki1 Ini tampilan bendera Palestina oleh fans Athletic Bilbao di Stadion San Mamés Bilbao Spanyol pada pertandingan Liga Champions UEFA melawan AS Roma pada 17 September 2025.","1971565920536633743","","hidup_ko","in","","0","0","0","https://x.com/undefined/status/1971565920536633743","1720665183188922368",
"1971353535641182446","Fri Sep 26 13:21:49 +0000 2025","0","@delta8k68 @Abbaso32551 @Piyusaja2 @prabowo Jadi mereka bukan satu-satunya penerus langsung Bani Israel. Namun benar bahwa banyak orang Yahudi kuno yang tetap tinggal di sana kemudian berasimilasi dengan komunitas Arab/Islam. Jadi ada darah Israel juga dalam sebagian orang Palestina.","1971565874344792518","","GariiMitchell","in","","0","6","0","https://x.com/undefined/status/1971565874344792518","143345585",
"1971565745659380000","Fri Sep 26 13:21:18 +0000 2025","1","#FreePalestine Serangan Israel menewaskan sedikitnya 29 warga Palestina di Gaza sejak fajar More here ⤵️","1971565745659380000","","","in","","0","0","0","https://x.com/undefined/status/1971565745659380000","1719255152769839104",
"1971353535641182446","Fri Sep 26 13:21:05 +0000 2025","0","@delta8k68 @Abbaso32551 @Piyusaja2 @prabowo 2. Yang dulu tinggal di situ sekarang jadi orang Palestina Menurutku tidak tepat. Penduduk Palestina modern adalah campuran dr banyak bangsa yang pernah mendiami kawasan itu: bangsa Kanaan Filistin Arab Romawi Bizantium Turki Utsmani hingga Arab Muslim setelah abad ke-7.","1971565692471386177","","GariiMitchell","in","","0","2","0","https://x.com/undefined/status/1971565692471386177","143345585",
"1971565341831827841","Fri Sep 26 13:19:42 +0000 2025","11","Catatan Dr. Dino Patti Djalal Presiden Prabowo dan Presiden Trump jelas memiliki perbedaan pandangan dalam isu-isu besar dunia: perubahan iklim energi terbarukan peran PBB hingga penyelesaian konflik Palestina. Sebagai bangsa kita patut bangga karena Presiden Prabowo berdiri https://t.co/Vs70DkBla3","1971565341831827841","https://pbs.twimg.com/ext_tw_video_thumb/1971565304246620160/pu/img/UZFeUdNMR5qgiNhx.jpg","","in","","0","1","8","https://x.com/undefined/status/1971565341831827841","197360154",
"1971564917305311647","Fri Sep 26 13:18:00 +0000 2025","0","#FreePalestine Otoritas Palestina pada hari Jumat menyambut baik janji pendanaan asing yang menurutnya akan membantu Palestina menjaga layanan pemerintah tetap berjalan sementara Israel menahan pendapatan pajak yang dikumpulkannya atas nama Palestina. More here ⤵️","1971564917305311647","","","in","","0","0","0","https://x.com/undefined/status/1971564917305311647","1719255152769839104",
"1971353535641182446","Fri Sep 26 13:17:47 +0000 2025","0","@Balistta @ARafichi @Piyusaja2 @prabowo HOLY FUCKING DELULU MOTHERFUCKER. LU BACA KALIMAT LU. MEREKA HARUS PERGI DARI TANAH PALESTINA DIIKUTI DENGAN TWO STATE SOLUTION KAYANYA LU YG MUSTI EXPLAIN MAKSUD ARGUMEN LU. apa disinilu udah accept klo sebagian wilayah memang punya Israel post1967. atau lu cuma omon2","1971564860631838801","","Balistta","in","","0","1","0","https://x.com/undefined/status/1971564860631838801","1592495090970558465",
"1970409017181982850","Fri Sep 26 13:17:28 +0000 2025","0","@Jefferyyyyy @PresidenKopi masa negara bela palestina harus lu paksa menerima zakir naik. jelas2 100% beda konteks masih aja ngeyel.","1971564783066656848","","Leopurwanto4","in","","0","0","0","https://x.com/undefined/status/1971564783066656848","1205106706377658368",
"1971437190023729559","Fri Sep 26 13:17:00 +0000 2025","4","@AmariArima27 @abulmuzaffar10 Pemilu palestina bukan gaza doang euy kecuali kalo ngeyel mah terserah","1971564664682316278","","AmariArima27","in","","0","1","0","https://x.com/undefined/status/1971564664682316278","1303247828831973376",
"1971564397907882066","Fri Sep 26 13:15:57 +0000 2025","0","Anggota Komisi I DPR RI Amelia Anggraini mendukung penuh pidato Presiden Prabowo dalam Sidang Majelis Umum ke-80 PBB yang menegaskan konsistensi dan keberanian Indonesia dalam memperjuangkan kemerdekaan Palestina. Amelia menegaskan dalam pidatonya Presiden Prabowo juga https://t.co/jfQsii2bcC","1971564397907882066","https://pbs.twimg.com/media/G1xnXa6bMAACCxv.jpg","","in","","0","1","0","https://x.com/undefined/status/1971564397907882066","109149190",
"1971564377829744737","Fri Sep 26 13:15:52 +0000 2025","0","#FreePalestine Jumlah bisnis yang terdaftar PBB sebagai bisnis yang beroperasi di permukiman ilegal Israel di Palestina yang diduduki telah meningkat lebih dari dua kali lipat More here ⤵️","1971564377829744737","","","in","","0","0","0","https://x.com/undefined/status/1971564377829744737","1719255152769839104",
"1971559516329443342","Fri Sep 26 13:15:09 +0000 2025","15","konsensus mengenai program perjuangan komprehensif untuk melawan penjajah Zionis yang kriminal sehingga aspirasi rakyat kami untuk pembebasan kembali dan pendirian negara Palestina dengan Yerusalem sebagai ibu kotanya terpenuhi. Gerakan Perlawanan Islam Hamas","1971564200179966447","","sahabatalaqsha","in","","0","1","2","https://x.com/undefined/status/1971564200179966447","57783490",
"1971564189719371841","Fri Sep 26 13:15:07 +0000 2025","0","#FreePalestine Ribuan warga Palestina menunggu di Persimpangan Karama di Tepi Barat yang diduduki More here ⤵️","1971564189719371841","","","in","","0","0","0","https://x.com/undefined/status/1971564189719371841","1719255152769839104",
"1971564160489263522","Fri Sep 26 13:15:00 +0000 2025","0","Rossa dan Prince Poetiray ikut aksi kemanusiaan dengan cara manggung pakai gaun bernuansa Palestina. https://t.co/Hk7z3VZUBU","1971564160489263522","","","in","","0","0","1","https://x.com/undefined/status/1971564160489263522","48890883",
"1970281494674555349","Fri Sep 26 13:14:37 +0000 2025","0","@Afrum69 @Draprayogi @abu_waras tolol anjing kan two state itu biar israel ga nyerang palestina lagi keluar goa goblok banyakin baca jangan banyakin bacot bacotan ceasefire lu ini udah dipake negara kita dari 2008 udh kirim delegasi dan OKI ke PBB bahkan udh diplomasi sama dewan keamanan PBBnya langsung..","1971564064116764875","","Afrum69","in","","0","1","0","https://x.com/undefined/status/1971564064116764875","1428518819853602817",
"1971559516329443342","Fri Sep 26 13:13:44 +0000 2025","16","Kami menegaskan bahwa senjata perlawanan tidak boleh disentuh selama penjajah terus menjajah tanah kami. Kami mengecam tuntutan Presiden Otoritas Palestina untuk menyerahkan senjata terutama mengingat perang brutal yang membantai rakyat kami di Jalur Gaza ","1971563840254181765","","sahabatalaqsha","in","","0","1","3","https://x.com/undefined/status/1971563840254181765","57783490",
"1971559516329443342","Fri Sep 26 13:12:58 +0000 2025","17","Semua upaya untuk memaksakan perwalian atas rakyat kami dan kehendak mereka akan gagal. Kami menganggap pernyataan Presiden Otoritas Palestina bahwa Hamas tidak akan memiliki peran dalam pemerintahan merupakan pelanggaran terhadap hak asasi rakyat Palestina....","1971563649006449137","","sahabatalaqsha","in","","0","1","5","https://x.com/undefined/status/1971563649006449137","57783490",
"1971423440281403703","Fri Sep 26 13:12:50 +0000 2025","0","@fadlizon dgn sendirinya Prabowo mengakui Israel punya hak di atas tanah palestina","1971563616727151102","","fadlizon","in","","0","0","0","https://x.com/undefined/status/1971563616727151102","1639262907631386627",
"1971563325495611456","Fri Sep 26 13:12:46 +0000 2025","0","style begini biasanya dosen bergelar prof dalam mengisi kelas respect untuk presiden kolombia yg berani bersikap dan speakup perihal keadaan di palestina (gaza) 🇵🇸","1971563598821605509","","cloudy_charcoal","in","","0","0","0","https://x.com/undefined/status/1971563598821605509","407588818",
"1971328157337985408","Fri Sep 26 13:12:39 +0000 2025","0","@MemoryF42523 @QudsNen Visi utama yang diperjuangkan adalah solusi dua negara: Palestina merdeka di samping Israel berdasarkan garis 1967 dengan Yerusalem Timur sebagai ibu kota mencakup Gaza dan Tepi Barat. Ini didukung PLO PBB dan banyak negara tapi ada variasi seperti konfederasi. Hamas sering","1971563569797124238","","MemoryF42523","in","","0","1","0","https://x.com/undefined/status/1971563569797124238","1720665183188922368",
"1971353535641182446","Fri Sep 26 13:12:28 +0000 2025","0","@tukangpermaks @Piyusaja2 @prabowo Bangsa Israel mendiami Samaria Galilea Yudea. Saat dijajah Romawi itu untuk menghapus identitas sejarah dan pengaruh Yahudi wilayah Yudea diganti nama jd Palestina diambilkan dr nama bangsa kuno musuh Israel yaitu Filistin td. Karena Romawi kesal org Yahudi memberontak trs.","1971563523894583634","","yayu_ndukayu","in","","0","1","0","https://x.com/undefined/status/1971563523894583634","496937332",
"1971559516329443342","Fri Sep 26 13:11:58 +0000 2025","15","Kami sepenuhnya menolak identifikasi Presiden Otoritas Palestina dengan narasi bohong Zionis yang mencoba mendistorsinya dengan menuduh perlawanan Palestina menargetkan warga sipil.","1971563398539444646","","sahabatalaqsha","in","","0","1","2","https://x.com/undefined/status/1971563398539444646","57783490",
"1971563325495611456","Fri Sep 26 13:11:41 +0000 2025","1","presiden kolombia to the point dalam berpidato tenang dalam menjelaskan serta runut. tiap kata yg disampaikan bermakna dan penuh kontemplasi mengajak kita untuk berpikir dan merenungi kembali apa yg terjadi di palestina (gaza)","1971563325495611456","","","in","","0","1","0","https://x.com/undefined/status/1971563325495611456","407588818",
"1971563275763720605","Fri Sep 26 13:11:29 +0000 2025","0","PBB mendeklarasikan kalau yg terjadi di Palestina itu kejahatan genosida. Banyak juga negara yang mulai mengakui kedaulatan Palestina sebagai negara. And then what???? Sampe sekarang Gaza masih di bombardir","1971563275763720605","","","in","","0","0","0","https://x.com/undefined/status/1971563275763720605","1417759645842558981",
"1970409017181982850","Fri Sep 26 13:11:20 +0000 2025","0","@Jefferyyyyy @PresidenKopi itu sebelumnya lu bisa cari tinggal cari. wkwkwkwk masih aja ngeyel ke konteks utama zakir naik dan palestina itu 2 kondisi berbeda. masih ngeyel om si paling twiiter befollowers banyak ?!","1971563236249239652","","Jefferyyyyy","in","","0","2","0","https://x.com/undefined/status/1971563236249239652","1205106706377658368",
"1971562960234639736","Fri Sep 26 13:10:14 +0000 2025","0","Presiden ke-7 RI Joko Widodo (Jokowi) memuji pidato Presiden Prabowo Subianto di Sidang Umum PBB. Jokowi menilai pesan yang disampaikan tegas jelas dan berani terutama terkait kemerdekaan Palestina. Jokowi juga menyoroti gestur Prabowo yang menepuk-nepuk meja ketika https://t.co/Fi1XroknR6","1971562960234639736","https://pbs.twimg.com/media/G1xl_Msb0AAbma0.jpg","","in","","0","1","0","https://x.com/undefined/status/1971562960234639736","231355136",
"1971562915858927819","Fri Sep 26 13:10:03 +0000 2025","0","Waspada solusi dua negara terkait Palestina adlh jebakan konspirasi jahat dr AS Inggris Prancis dan sekutu2 nya. Barat hanya mengakui Kemerdekaan Palestina dgn syarat tdk melibatkan Hamas dan faksi2 perjuangan lainnya. Artinya Barat sdg mendirikan Pemerintah Boneka Palestina","1971562915858927819","","","in","","0","0","0","https://x.com/undefined/status/1971562915858927819","371570254",
"1971562881566294501","Fri Sep 26 13:09:55 +0000 2025","0","Sekretaris Jenderal (Sekjen) Perserikatan Bangsa-Bangsa (PBB) Antonio Guterres pada Kamis (25/9) mendesak pendanaan dan dukungan politik untuk Badan Bantuan PBB untuk Pengungsi Palestina di Kawasan Timur Tengah (UNRWA) https://t.co/XnmM75DrPC https://t.co/I77IlvOvM9","1971562881566294501","https://pbs.twimg.com/media/G1xlsUibsAAuEob.jpg","","in","","0","0","0","https://x.com/undefined/status/1971562881566294501","3271146871",
"1971353535641182446","Fri Sep 26 13:09:48 +0000 2025","0","@DRiblain @ARafichi @Piyusaja2 @prabowo GOBLOG... Sesuai kesepakatan two state solution 1967 ya mereka harus pergi dari tanah Palestina. Lu dukung solusi dua negara tapi gak paham apa dan bagaimana realita pembagian wilayah itu ...yang di otak lu 2 negara itu seperti apa sih ..","1971562852755595414","","DRiblain","in","","0","1","0","https://x.com/undefined/status/1971562852755595414","71862292",
"1971562669837848663","Fri Sep 26 13:09:05 +0000 2025","3","Apapun masalahnya khilaf aah solusinya. Ya beginilah narasi pengasong khilafah utk jual jualannya yg udh usang. Pdhal kita tau organisasi perlawanan di Palestina seperti Hamas Fatah PLO dll tujuannya adalah berjuang utk Palestina merdeka bukan khilaf aah. https://t.co/eXTCpYLj5Q","1971562669837848663","https://pbs.twimg.com/media/G1xlzKDbYAATt8F.jpg","","in","","0","2","2","https://x.com/undefined/status/1971562669837848663","708624329815142400",
"1971535539624120747","Fri Sep 26 13:08:00 +0000 2025","0","@Variable_7 @barengwarga bukan ttg pemerintah palestina yg sekarang memilih apa tapi ide ini udah dicetusin taun 1947 dan udah 77 tahun 9 bulan 28 hari cuma jadi jargon doang. tandanya apa? ide bullshit","1971562401293377601","","Variable_7","in","","0","1","0","https://x.com/undefined/status/1971562401293377601","616883568",
"1971561875658969271","Fri Sep 26 13:05:55 +0000 2025","58","POLRES ACEH TIMUR AMANKAN GEMA SHOLAWAT UNTUK SOLIDARITAS KEMERDEKAAN PALESTINA Alhamdulillah seluruh rangkaian kegiatan berjalan dengan tertib dan lancar. Terima kasih kepada seluruh petugas yang terlibat pengamanan. @DivHumas_Polri @bidhumasaceh https://t.co/ZKLjwzQdSW https://t.co/kPVqzIx14D","1971561875658969271","https://pbs.twimg.com/media/G1xlElNbgAE2xzv.jpg","","in","","0","1","2","https://x.com/undefined/status/1971561875658969271","3590645602",
"1971062104309539098","Fri Sep 26 13:05:54 +0000 2025","0","@truth_0072582 @VividProwess Mungkin anda kurang faham pribahasa tidak akan ada asap kalau tidak ada Api peristiwa 7 okt adalah titik Awal perlawanan yang tidak sebanding dengan penderitaan Rakyat Palestina dari kekejaman dan ketidak Adilan pendudukan Zionis ISRAEL yang sudah berpuluh puluh tahun lamanya","1971561869283614782","","truth_0072582","in","","0","0","0","https://x.com/undefined/status/1971561869283614782","1317813228689256448",
"1971561146831552903","Fri Sep 26 13:03:01 +0000 2025","1","pagar laut dibiarkan.....mengganggu nelayan.....beli bahan bakar dihambat......koq kayak genosida di palestina saja......","1971561146831552903","","","in","","0","0","0","https://x.com/undefined/status/1971561146831552903","1603695283413520385",
"1971560883219472386","Fri Sep 26 13:01:59 +0000 2025","0","Ini Peta Terbaru Negara Palestina Versi Inggris https://t.co/CHWELN9bTK","1971560883219472386","https://pbs.twimg.com/ext_tw_video_thumb/1971560807852068864/pu/img/neG-WYRUt3RXzFtL.jpg","","in","","0","0","0","https://x.com/undefined/status/1971560883219472386","2245485181",
"1971535539624120747","Fri Sep 26 13:01:57 +0000 2025","5","@4kunci @barengwarga Sementara pihak Palestina sendiri memilih TSS. Jadi gimana? https://t.co/cxnYSFlm4v","1971560877309800825","","4kunci","in","","0","1","1","https://x.com/undefined/status/1971560877309800825","255764992",
"1971560860691959906","Fri Sep 26 13:01:53 +0000 2025","9","Pemimpin Latin berani bersuara &amp; bertindak untuk Palestina. Pemimpin Arab? Masih sibuk merangkai doa &amp; deklarasi kosong sambil berjabat tangan dengan Zionis. Lidah api di podium tangan dingin di istana.","1971560860691959906","","","in","","0","0","1","https://x.com/undefined/status/1971560860691959906","1734053015643140096",
"1971560617317486827","Fri Sep 26 13:00:55 +0000 2025","0","Polres Aceh Timur Amankan Gema Sholawat Untuk Solidaritas Kemerdekaan Palestina https://t.co/Ge1siNVBkE","1971560617317486827","","","in","","0","0","0","https://x.com/undefined/status/1971560617317486827","1365264462635098122",
"1971560589567865110","Fri Sep 26 13:00:49 +0000 2025","0","Pemerintah Palestina menyambut baik hasil pertemuan donor yang dipimpin Norwegia https://t.co/87iqjNsvda","1971560589567865110","","","in","","0","0","0","https://x.com/undefined/status/1971560589567865110","18071520",
"1971437190023729559","Fri Sep 26 13:00:45 +0000 2025","0","@mandaleber_ @abulmuzaffar10 Untuk Gaza aja dan itupun satu2nya pemilu di Palestina. 10 tahun dipimpin sm 1 presiden atau entitas aja udah rasanya eneg apalagi 20 tahun. Granted itu juga kritik bwt Fatah juga.","1971560573788967124","","mandaleber_","in","","0","1","0","https://x.com/undefined/status/1971560573788967124","1681660849923166221",
"1971560398663930364","Fri Sep 26 13:00:03 +0000 2025","0","Menteri Luar Negeri Sugiono menegaskan bahwa dukungan politik terhadap Badan Bantuan PBB untuk Pengungsi Palestina (UNRWA) bukan sekadar opsi melainkan kewajiban. #beritanasional #PBB #kemenlu #beritaterkini https://t.co/y2RzGmPTm0","1971560398663930364","","","in","","0","0","0","https://x.com/undefined/status/1971560398663930364","1769451991124832257",
"1971399323729658125","Fri Sep 26 12:59:59 +0000 2025","0","@MrFulkan @detikcom Mana ada Hamas di bentuk oleh Israel hamas itu murni dari perjuangan rakyat palestina camkan tuh baik baik yang nggak tau soal sejarah","1971560383182975162","","MrFulkan","in","","0","1","0","https://x.com/undefined/status/1971560383182975162","1648026663631089670",
"1971518904259518913","Fri Sep 26 12:59:41 +0000 2025","17","@blue_berets7 Tegas dan lantang membela Palestina.","1971560305001116067","","blue_berets7","in","","0","0","0","https://x.com/undefined/status/1971560305001116067","1858033765454667776",
"1971548636241932635","Fri Sep 26 12:59:33 +0000 2025","0","@__LOVE_AG4EVER Meskipun hasil keputusan PBB bagi kemerdekaan Palestina selalu digagalkan pemilik hak veto khususnya USA tapi setidaknya kita sudah melakukan hal yang benar","1971560273082527925","","__LOVE_AG4EVER","in","","0","0","0","https://x.com/undefined/status/1971560273082527925","1933454277168803842",
"1971399323729658125","Fri Sep 26 12:58:40 +0000 2025","2","@detikcom @grok Apakah dia dipilih dan benar pilihan rakyat Palestina ? Jelaskan asal usul nya","1971560051631620123","","detikcom","in","","0","1","0","https://x.com/undefined/status/1971560051631620123","2917791314",
"1971559941916819812","Fri Sep 26 12:58:14 +0000 2025","0","Yang bikin gak aman Israel apa palestina ?","1971559941916819812","","","in","","0","0","0","https://x.com/undefined/status/1971559941916819812","1667213278240706560",
"1971559841920688516","Fri Sep 26 12:57:50 +0000 2025","0","Cukup simpel aja ya gak perlu semua negara mendukung Palestina merdeka. Yg terpenting itu adalah berhentinya genosida dan peperangan di Palestina. Politik dlm negeri aja udh bikin istighfar tiap hari ada aja gebrakannya blm lg politik di kancah internasional ini Allahu akbar.","1971559841920688516","","","in","","0","0","0","https://x.com/undefined/status/1971559841920688516","101155420",
"1971559516329443342","Fri Sep 26 12:56:57 +0000 2025","20","Perlawanan Palestina adalah tanggung jawab nasional dan moral yang legitimasinya berasal dari keteguhan rakyat Palestina dan hak alami mereka untuk melawan penjajahan sebagaimana diakui oleh hukum dan piagam internasional.","1971559620301951078","","sahabatalaqsha","in","","0","1","2","https://x.com/undefined/status/1971559620301951078","57783490",
"1971559516329443342","Fri Sep 26 12:56:33 +0000 2025","231","Hamas: Menanggapi pidato Presiden Otoritas Palestina Mahmoud Abbas di Majelis Umum Perserikatan Bangsa-Bangsa kami Gerakan Perlawanan Islam (Hamas) menegaskan hal-hal berikut: https://t.co/wdiBeaSt5w","1971559516329443342","https://pbs.twimg.com/media/G1xi7VCaMAACBqf.jpg","","in","","1","4","109","https://x.com/undefined/status/1971559516329443342","57783490",
"1971552898195640481","Fri Sep 26 12:30:15 +0000 2025","1","Presiden Prabowo Subianto menegaskan bahwa Indonesia hanya akan membuka opsi pengakuan terhadap Israel apabila negara tersebut lebih dulu mengakui Palestina sebagai negara merdeka dan berdaulat. https://t.co/Qt8lGDBkD1","1971552898195640481","","","in","","0","0","0","https://x.com/undefined/status/1971552898195640481","1793626602623897601",
"1971159915810222553","Fri Sep 26 12:25:11 +0000 2025","7","@Piyusaja2 @prabowo Sosoan mau jadi Pahlawan tapi tidak tahu sejarah secara benar dan tidak faham akar masalah sengketa Palestina dan Israel jadinya bikin kesel orang-orang menurut dia sedang dibel. Kan dungu namanya.","1971551622993252781","","Piyusaja2","in","","0","2","0","https://x.com/undefined/status/1971551622993252781","1922056807729790978",
"1971526114196816298","Fri Sep 26 12:24:52 +0000 2025","5","@padapenasaran_ @idextratime @CNNTURKSpor Bener walaupun kadang buat kita sakit nyatanya Palestina lebih Sakit","1971551542798139500","","padapenasaran_","in","","0","0","0","https://x.com/undefined/status/1971551542798139500","1210631180",
"1971353535641182446","Fri Sep 26 12:24:48 +0000 2025","0","@Abbaso32551 @Piyusaja2 @prabowo Susah utk menjawabnya. Sebenarnya zionist ingin menghancurkan Palestina dan tidak ingin damai. Lihatkan bagaimana biadabnya mereka. Mereka tlh melakukan kejahatan kemanusiaan. Utk saat ini biarlah dunia mengutuk mereka dahulu beri sanksi yg tegas dlm bidang ekonomi dan olahraga","1971551527270801656","","Abbaso32551","in","","0","0","0","https://x.com/undefined/status/1971551527270801656","1456520266482270212",
"1971532571692728657","Fri Sep 26 12:24:16 +0000 2025","11","@HisyamMochtar @prabowo Sigendut tidak memahami seutuhnya permasalahan palestina yg dia pahami bagaimana menarik investor Israel ke indonesia..","1971551392658800941","","HisyamMochtar","in","","0","0","2","https://x.com/undefined/status/1971551392658800941","1486162121570525184",
"1971550532759064630","Fri Sep 26 12:24:15 +0000 2025","0","@hariankompas Mengusulkan kehadapan Yang Mulia Presiden @prabowo Kiranya kita kirim kafilah bantuan kemanusiaan dari pemerintah maupun rakyat RI melalui darat udara maupun laut untuk warga Palestina.","1971551389538300401","","hariankompas","in","","0","0","0","https://x.com/undefined/status/1971551389538300401","1617891597684977664",
"1971472346360803625","Fri Sep 26 12:23:53 +0000 2025","0","@tanyakanrl Bener kata user Quora. Supporter palestina dan Israel sama sama tolol dan baperan. Kek gitu berani bacot user tiktok kandang monyet? Di mata user Quora user twitter malah yang paling tolol :) https://t.co/8bYccZopJ9","1971551297657766162","https://pbs.twimg.com/media/G1xbdHubAAAm0Tk.jpg","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1971551297657766162","1425822131544236045",
"1971551015184032071","Fri Sep 26 12:22:46 +0000 2025","3","Dear Another ndut (selain wowo) mending lu rekonsiliasi ama Hamas buat Stabilisasi politik sekaligus perkuatan pasukan Pertahanan Palestina dengan gabungin unit militer hamas didalamnya. klo gini-gini terus lu gausah kaget klo dukungan ke Hamas makin meningkat.","1971551015184032071","","","in","","0","0","0","https://x.com/undefined/status/1971551015184032071","1376212304501477387",
"1971550850305925137","Fri Sep 26 12:22:07 +0000 2025","4","Homs Suriah Masjid Agung Khalid bin Walid radhiyallahu 'anhu Persembahan syair mujahidin Suriah untuk alAqsha. Yaa Allah sebagaimana telah Engkau buka Suriah untuk kami maka bukankan pula Palestina... https://t.co/Q5U1XNC3gq","1971550850305925137","https://pbs.twimg.com/ext_tw_video_thumb/1971550787810766848/pu/img/8jHk_kpXof1sG1Iy.jpg","","in","","0","0","1","https://x.com/undefined/status/1971550850305925137","1425675222330482688",
"1971490301262078072","Fri Sep 26 12:20:45 +0000 2025","21","@regar_op0sisi @ListyoSigitP Gilaaa 2025 bukan di Palestina tp ini di Indonesia... Ini semua para pejabat mmg dah pd sakit... empati dan nurani pd matiiii. Paaaraaah klo msih di diamkan sih sampai semua sudah terlanjur rusak baru pd sadar.","1971550506419196208","","regar_op0sisi","in","","0","0","3","https://x.com/undefined/status/1971550506419196208","1560093401067819009",
"1970413696427139261","Fri Sep 26 12:20:13 +0000 2025","0","@curiousbigfish @ikanlautselatan @hamdangunadi94 @neohistoria_id Trus solusinya apa? two state aja gabisa lu ngarep one state Palestina? Mimpi di siang bolong lu? Israel jauh lebib kuat dri Palestina no chance ever Israel kalah yg ada bukan Palestina doang itu sekitaran tanah arab keok semua kek yg udah2 dulu","1971550373753262292","","curiousbigfish","in","","0","0","0","https://x.com/undefined/status/1971550373753262292","1608408819142660096",
"1971434821202346227","Fri Sep 26 12:19:06 +0000 2025","1","@vilcinsky Gaza bisa bertahan karena ada unit militer hamas sementara West Bank cukup miris karena Pasukan Keamanan Palestina gak bisa ngapa-ngapain pdhl banyak pemukim ilegal zionis yang klaim² tanah² warlok.","1971550092449751045","","vmastratocaster","in","","0","0","0","https://x.com/undefined/status/1971550092449751045","1376212304501477387",
"1971353535641182446","Fri Sep 26 12:16:54 +0000 2025","1","@GariiMitchell @Abbaso32551 @Piyusaja2 @prabowo Israel yg sekarang juga beda dengan bani Israel yg dahulu ada di situ. Yg dulu tinggal di situ ya sekarang sudah jadi orang Palestina. Itu jualan legitimasi saja krn ujung2nya kekuatan militer yg bicara. Biang keroknya deklarasi Balfour. https://t.co/FxZxztOqOG","1971549537589457173","https://pbs.twimg.com/media/G1xZ2i7akAA5IMb.jpg","GariiMitchell","in","","0","1","0","https://x.com/undefined/status/1971549537589457173","282322694",
"1971219929199489092","Fri Sep 26 12:16:14 +0000 2025","0","@sandfiere70 @LembagaKERIS Indonesia mau 2 state mau mengakui Israel ASALKAN Israel mau mengakui Palestina sebagai negara yang berdaulat kalau Israel mengakui warna Indonesia di peta atas bakal diganti tapi Israel gak mengakui makanya untuk sekarang kita cuma mengakui Palestina","1971549373332136196","","sandfiere70","in","","0","0","0","https://x.com/undefined/status/1971549373332136196","1734915601",
"1971353535641182446","Fri Sep 26 12:16:12 +0000 2025","0","@SofyanP20205835 Sejarah apa yg luh maksud bro klu soal pendatang barat dan lain2 saya jujur kurang tau masalahnya tapi soal tanah Israel Palestina dan sekitarnya semua trtulis jelas dalam Alkitab soal pembagiannya Allah sendiri yg brbicara dlm Alkitab soal tanah yg skrng ditempati Israel.","1971549361483202720","","SofyanP20205835","in","","0","1","0","https://x.com/undefined/status/1971549361483202720","1654821201792110592",
"1971434821202346227","Fri Sep 26 12:15:51 +0000 2025","4","@vilcinsky Mahmoud Abbas harusnya rekonsiliasi dengan Hamas setidaknya stabilisasi politik dan perkuatan Pasukan Pertahanan Palestina dengan mengintegrasikan sayap militer Hamas didalamnya. klo gini gini terus gak usah kaget klo pengaruh Hamas makin kuat","1971549276049465659","","vilcinsky","in","","1","1","1","https://x.com/undefined/status/1971549276049465659","1376212304501477387",
"1971353535641182446","Fri Sep 26 12:15:34 +0000 2025","0","@SutanSati5 @Abbaso32551 @Piyusaja2 @prabowo Sejarah apa yg luh maksud bro klu soal pendatang barat dan lain2 saya jujur kurang tau masalahnya tapi soal tanah Israel Palestina dan sekitarnya semua trtulis jelas dalam Alkitab soal pembagiannya Allah sendiri yg brbicara dlm Alkitab soal tanah yg skrng ditempati Israel.","1971549204544975073","","SutanSati5","in","","0","3","0","https://x.com/undefined/status/1971549204544975073","1654821201792110592",
"1971198000815854049","Fri Sep 26 12:14:13 +0000 2025","0","@detikcom Terkutuk netanyahu israel tidak pernah punya tanah mereka merampas tanah warga palestina","1971548863363428428","","detikcom","in","","0","0","0","https://x.com/undefined/status/1971548863363428428","789573167341633536",
"1971450563847127467","Fri Sep 26 12:13:55 +0000 2025","0","@fuckphysic (+) di kasih peluang dikit aja udh gitu apalagi dikasih lebih?? terlebih lagi palestina itu negri anbiya' negrinya para nabi.","1971548790734881181","","gulacakep","in","","0","0","0","https://x.com/undefined/status/1971548790734881181","1354117973548568578",
